"HOUSEID","VEHID","VEHYEAR","MAKE","HHVEHCNT","VEHTYPE","VEHFUEL","VEHCOMMERCIAL","VEHCOM_RS","VEHCOM_DEL","VEHCOM_OTH","COMMERCIALFREQ","HHVEHUSETIME_RS","HHVEHUSETIME_DEL","HHVEHUSETIME_OTH","VEHOWNED","WHOMAIN","VEHCASEID","ANNMILES","HYBRID","VEHAGE","VEHOWNMO","NUMADLT","HOMEOWN","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CDIVMSAR","HHFAMINC","HH_RACE","HHSIZE","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","TDAYDATE","WRKCOUNT","STRATUMID","WTHHFIN","WTHHFIN5D","WTHHFIN2D","HHFAMINC_IMP"
"9000086813","05",2010,"72",6,"07","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008681305",1000,"02",12,"-1",2,"03","01","09","04","02",2,"91","06","01",3,"04","01","05","03","01","04","01","202205",1,"1037",28044.9252021679,40918.6451184837,0,"06"
"9000086813","06",2015,"37",6,"07","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008681306",300,"02",7,"-1",2,"03","01","09","04","02",2,"91","06","01",3,"04","01","05","03","01","04","01","202205",1,"1037",28044.9252021679,40918.6451184837,0,"06"
"9000086825","01",2021,"59",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008682501",5000,"02",1,"-1",2,"01","02","05","03","02",2,"52","07","01",2,"10","02","04","06","01","05","01","202205",0,"1029",9978.17775037009,12834.7250324517,0,"07"
"9000086825","02",2019,"98",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008682502",5000,"02",3,"-1",2,"01","02","05","03","02",2,"52","07","01",2,"10","02","04","06","01","05","01","202205",0,"1029",9978.17775037009,12834.7250324517,0,"07"
"9000086829","01",2014,"35",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008682901",8000,"02",8,"-1",2,"01","02","04","02","02",2,"43","09","01",4,"04","03","03","04","01","03","01","202205",2,"1027",48892.3424502603,63023.993563856,0,"09"
"9000086829","02",2016,"30",2,"01","02","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008682902",10000,"02",6,"-1",2,"01","02","04","02","02",2,"43","09","01",4,"04","03","03","04","01","03","01","202205",2,"1027",48892.3424502603,63023.993563856,0,"09"
"9000086837","01",2021,"20",4,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008683701",10000,"02",1,"-1",3,"01","02","03","02","02",3,"33","04","01",3,"07","03","01","03","01","01","01","202205",2,"1026",12442.3640290612,15105.9492088078,0,"04"
"9000086837","02",2012,"55",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008683702",4000,"02",10,"-1",3,"01","02","03","02","02",3,"33","04","01",3,"07","03","01","03","01","01","01","202205",2,"1026",12442.3640290612,15105.9492088078,0,"04"
"9000086837","03",1991,"12",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900008683703",15000,"02",31,"-1",3,"01","02","03","02","02",3,"33","04","01",3,"07","03","01","03","01","01","01","202205",2,"1026",12442.3640290612,15105.9492088078,0,"04"
"9000086837","04",2008,"12",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008683704",10000,"02",14,"-1",3,"01","02","03","02","02",3,"33","04","01",3,"07","03","01","03","01","01","01","202205",2,"1026",12442.3640290612,15105.9492088078,0,"04"
"9000086848","01",2010,"30",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008684801",3000,"02",12,"-1",2,"01","02","04","02","02",2,"42","10","01",4,"04","02","05","01","01","05","01","202205",2,"1027",10354.6983144109,0,39098.8519834146,"10"
"9000086848","02",2019,"41",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008684802",20000,"02",3,"-1",2,"01","02","04","02","02",2,"42","10","01",4,"04","02","05","01","01","05","01","202205",2,"1027",10354.6983144109,0,39098.8519834146,"10"
"9000086854","01",2019,"49",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008685401",4000,"02",3,"-1",1,"02","02","02","01","02",1,"22","03","01",1,"09","02","04","05","01","05","01","202206",0,"1023",12578.2653067464,15794.3416523988,0,"03"
"9000086855","01",2020,"37",2,"03","01","01","01","01","01","30","01","30","30","01","01","900008685501",10000,"02",2,"-1",1,"03","02","05","03","02",1,"52","05","02",5,"03","02","04","02","01","05","01","202207",1,"1029",58042.8486310496,81102.7152975241,0,"05"
"9000086855","02",2021,"37",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","97","900008685502",6000,"02",1,"-1",1,"03","02","05","03","02",1,"52","05","02",5,"03","02","04","02","01","05","01","202207",1,"1029",58042.8486310496,81102.7152975241,0,"05"
"9000086866","01",2014,"20",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008686601",7500,"02",8,"-1",3,"01","02","03","02","02",2,"33","04","01",7,"06","03","02","03","01","02","01","202205",2,"1025",18862.1516586481,26734.8227629084,0,"04"
"9000086866","02",2012,"12",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008686602",10000,"02",10,"-1",3,"01","02","03","02","02",2,"33","04","01",7,"06","03","02","03","01","02","01","202205",2,"1025",18862.1516586481,26734.8227629084,0,"04"
"9000086868","01",2006,"55",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008686801",1200,"02",16,"-1",2,"01","01","02","01","02",2,"21","06","02",3,"06","01","05","05","01","04","01","202206",2,"1023",33783.8798158301,46817.0668086203,0,"06"
"9000086868","02",2014,"35",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008686802",1200,"02",8,"-1",2,"01","01","02","01","02",2,"21","06","02",3,"06","01","05","05","01","04","01","202206",2,"1023",33783.8798158301,46817.0668086203,0,"06"
"9000086882","01",2020,"20",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008688201",10000,"02",2,"-1",2,"01","02","03","02","02",2,"33","08","01",2,"02","03","01","03","04","06","02","202205",2,"1026",5785.94806999049,7747.99267236908,0,"08"
"9000086882","02",2004,"12",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008688202",8000,"02",18,"-1",2,"01","02","03","02","02",2,"33","08","01",2,"02","03","01","03","04","06","02","202205",2,"1026",5785.94806999049,7747.99267236908,0,"08"
"9000086891","01",2019,"35",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","-9","900008689101",1800,"02",3,"-1",2,"01","02","04","02","02",2,"43","07","01",2,"10","03","03","02","01","03","01","202205",1,"1027",6736.34036718882,8140.50694472428,0,"07"
"9000086891","02",2021,"98",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","-9","900008689102",1250,"02",1,"-1",2,"01","02","04","02","02",2,"43","07","01",2,"10","03","03","02","01","03","01","202205",1,"1027",6736.34036718882,8140.50694472428,0,"07"
"9000086894","01",2014,"37",2,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008689401",10000,"02",8,"-1",2,"01","02","04","02","02",2,"42","11","01",4,"06","02","04","03","01","05","01","202205",1,"1027",13295.6385219798,18015.0692440411,0,"11"
"9000086894","02",2019,"37",2,"03","01","01","02","02","01","20","-1","-1","20","01","01","900008689402",12000,"02",3,"-1",2,"01","02","04","02","02",2,"42","11","01",4,"06","02","04","03","01","05","01","202205",1,"1027",13295.6385219798,18015.0692440411,0,"11"
"9000086900","01",2019,"12",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900008690001",10909,"02",3,"11",2,"01","02","04","02","02",2,"42","07","01",2,"02","02","04","02","01","05","01","202205",2,"1027",7824.28187689498,9627.61133096994,0,"07"
"9000086900","02",2002,"48",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900008690002",109,"02",20,"11",2,"01","02","04","02","02",2,"42","07","01",2,"02","02","04","02","01","05","01","202205",2,"1027",7824.28187689498,9627.61133096994,0,"07"
"9000086912","01",2015,"35",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008691201",38000,"02",7,"-1",2,"01","02","02","01","02",2,"22","07","01",4,"06","02","04","01","01","05","01","202205",1,"1023",11408.2665147966,0,40255.2911643471,"07"
"9000086912","02",2019,"35",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900008691202",114000,"02",3,"02",2,"01","02","02","01","02",2,"22","07","01",4,"06","02","04","01","01","05","01","202205",1,"1023",11408.2665147966,0,40255.2911643471,"07"
"9000086915","01",2019,"48",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008691501",5000,"02",3,"-1",2,"01","02","01","01","02",2,"13","11","01",2,"10","03","01","01","04","06","02","202206",1,"1022",14871.3011956518,0,23172.1588683307,"11"
"9000086915","02",2022,"32",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008691502",5000,"02",1,"-1",2,"01","02","01","01","02",2,"13","11","01",2,"10","03","01","01","04","06","02","202206",1,"1022",14871.3011956518,0,23172.1588683307,"11"
"9000086928","01",2010,"35",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008692801",8000,"02",12,"-1",2,"01","02","03","02","02",2,"32","07","01",2,"10","02","04","06","01","05","01","202205",0,"1025",12766.6235701332,18753.5406999975,0,"07"
"9000086928","02",2017,"30",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008692802",8500,"02",5,"-1",2,"01","02","03","02","02",2,"32","07","01",2,"10","02","04","06","01","05","01","202205",0,"1025",12766.6235701332,18753.5406999975,0,"07"
"9000086934","01",2020,"49",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008693401",8000,"02",2,"-1",2,"02","02","08","04","02",2,"83","09","01",2,"10","03","03","03","02","06","01","202205",0,"1035",7934.67022295509,10854.4726419117,0,"09"
"9000086934","02",2017,"20",4,"04","02","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008693402",10000,"02",5,"-1",2,"02","02","08","04","02",2,"83","09","01",2,"10","03","03","03","02","06","01","202205",0,"1035",7934.67022295509,10854.4726419117,0,"09"
"9000086934","03",2003,"00",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","-9","02","900008693403",-9,"02",19,"-9",2,"02","02","08","04","02",2,"83","09","01",2,"10","03","03","03","02","06","01","202205",0,"1035",7934.67022295509,10854.4726419117,0,"09"
"9000086934","04",1982,"00",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008693404",2000,"02",40,"-1",2,"02","02","08","04","02",2,"83","09","01",2,"10","03","03","03","02","06","01","202205",0,"1035",7934.67022295509,10854.4726419117,0,"09"
"9000086950","01",2011,"00",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008695001",6000,"02",11,"-1",2,"01","02","09","04","02",2,"93","07","01",2,"10","03","01","04","02","06","01","202207",0,"1039",767.538109827637,1072.86525394833,0,"07"
"9000086950","02",2014,"12",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008695002",3000,"02",8,"-1",2,"01","02","09","04","02",2,"93","07","01",2,"10","03","01","04","02","06","01","202207",0,"1039",767.538109827637,1072.86525394833,0,"07"
"9000086958","01",2004,"02",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008695801",360,"02",18,"-1",2,"01","02","05","03","01",2,"53","06","04",2,"02","03","03","01","01","02","01","202205",2,"1029",7128.86405113801,0,28022.9397990014,"06"
"9000086958","02",2014,"20",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008695802",1440,"02",8,"-1",2,"01","02","05","03","01",2,"53","06","04",2,"02","03","03","01","01","02","01","202205",2,"1029",7128.86405113801,0,28022.9397990014,"06"
"9000086960","01",2019,"12",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008696001",1500,"02",3,"-1",2,"01","02","07","03","02",2,"73","06","01",2,"10","03","02","05","01","02","01","202206",0,"1033",31433.603919927,43020.2197688656,0,"06"
"9000086960","02",2018,"20",3,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008696002",34000,"02",4,"-1",2,"01","02","07","03","02",2,"73","06","01",2,"10","03","02","05","01","02","01","202206",0,"1033",31433.603919927,43020.2197688656,0,"06"
"9000086960","03",2021,"98",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900008696003",60,"02",1,"05",2,"01","02","07","03","02",2,"73","06","01",2,"10","03","02","05","01","02","01","202206",0,"1033",31433.603919927,43020.2197688656,0,"06"
"9000086970","01",2020,"35",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008697001",8000,"02",2,"-1",1,"01","02","05","03","01",1,"52","06","02",1,"01","02","04","06","01","05","01","202206",0,"1029",61542.7416942473,84670.748221657,0,"06"
"9000086971","01",2011,"49",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008697101",150,"02",11,"-1",1,"03","01","09","04","01",1,"91","03","01",1,"09","01","05","02","01","04","01","202206",0,"1037",61260.5609153043,83786.9868393308,0,"03"
"9000086973","01",2010,"02",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008697301",10000,"02",12,"-1",1,"01","01","05","03","02",1,"51","08","02",1,"01","01","05","03","01","04","01","202206",0,"1029",24439.8246845527,34806.7790756124,0,"08"
"9000087000","01",2015,"52",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008700001",20000,"02",7,"-1",2,"01","02","02","01","02",2,"23","08","01",2,"02","03","01","03","04","06","02","202205",2,"1024",18225.7586669801,23599.9801104091,0,"08"
"9000087000","02",2019,"07",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008700002",20000,"02",3,"-1",2,"01","02","02","01","02",2,"23","08","01",2,"02","03","01","03","04","06","02","202205",2,"1024",18225.7586669801,23599.9801104091,0,"08"
"9000087009","01",2016,"32",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008700901",12000,"02",6,"-1",1,"01","02","09","04","02",1,"92","11","01",1,"01","02","04","05","01","05","01","202207",1,"1037",18059.4117812264,29118.7019069835,0,"11"
"9000087018","01",2019,"98",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008701801",1000,"02",3,"-1",2,"01","02","03","02","02",2,"32","10","01",2,"02","02","05","05","01","05","01","202205",2,"1025",23188.8039945299,35775.593537859,0,"10"
"9000087018","02",2022,"02",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900008701802",9000,"02",1,"02",2,"01","02","03","02","02",2,"32","10","01",2,"02","02","05","05","01","05","01","202205",2,"1025",23188.8039945299,35775.593537859,0,"10"
"9000087020","01",2020,"49",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008702001",10000,"02",2,"-1",3,"01","02","05","03","01",3,"53","10","01",6,"04","03","01","01","04","06","02","202205",3,"1030",23136.7323151759,0,86381.5691994887,"10"
"9000087020","02",2018,"07",4,"04","02","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008702002",7000,"02",4,"-1",3,"01","02","05","03","01",3,"53","10","01",6,"04","03","01","01","04","06","02","202205",3,"1030",23136.7323151759,0,86381.5691994887,"10"
"9000087020","03",2015,"30",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008702003",12000,"02",7,"-1",3,"01","02","05","03","01",3,"53","10","01",6,"04","03","01","01","04","06","02","202205",3,"1030",23136.7323151759,0,86381.5691994887,"10"
"9000087020","04",2015,"30",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900008702004",10000,"02",7,"-1",3,"01","02","05","03","01",3,"53","10","01",6,"04","03","01","01","04","06","02","202205",3,"1030",23136.7323151759,0,86381.5691994887,"10"
"9000087024","01",2021,"18",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900008702401",3300,"02",1,"11",2,"02","01","02","01","02",1,"21","09","01",2,"10","01","05","02","01","04","01","202206",0,"1023",12248.9295378618,16913.6908182387,0,"09"
"9000087045","01",2013,"12",2,"01","06","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008704501",2500,"01",9,"-1",2,"02","02","03","02","02",2,"33","06","01",2,"10","03","02","04","01","02","01","202206",0,"1025",16734.2662831179,23650.052921288,0,"06"
"9000087045","02",2017,"12",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008704502",3500,"02",5,"-1",2,"02","02","03","02","02",2,"33","06","01",2,"10","03","02","04","01","02","01","202206",0,"1025",16734.2662831179,23650.052921288,0,"06"
"9000087047","01",2016,"63",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008704701",5000,"02",6,"-1",1,"03","02","05","03","02",1,"52","04","02",4,"03","02","04","04","01","05","01","202206",1,"1029",40927.4963600531,53959.9402911173,0,"04"
"9000087048","01",2018,"18",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008704801",15000,"02",4,"-1",2,"01","02","02","01","02",2,"22","08","01",2,"02","02","04","07","04","06","02","202205",2,"1024",24466.3325038969,0,97046.4785058541,"08"
"9000087048","02",2005,"23",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008704802",5000,"02",17,"-1",2,"01","02","02","01","02",2,"22","08","01",2,"02","02","04","07","04","06","02","202205",2,"1024",24466.3325038969,0,97046.4785058541,"08"
"9000087049","01",2009,"35",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008704901",96000,"02",13,"-1",1,"01","02","02","01","02",1,"23","02","01",1,"09","03","02","01","01","02","01","202205",0,"1023",13736.8583327532,0,50674.0013120292,"02"
"9000087050","01",2014,"19",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008705001",8000,"02",8,"-1",2,"01","02","04","02","02",2,"42","07","01",2,"10","02","04","01","01","05","01","202205",1,"1027",4875.34010744922,0,20243.7482906441,"07"
"9000087050","02",2017,"02",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008705002",2500,"02",5,"-1",2,"01","02","04","02","02",2,"42","07","01",2,"10","02","04","01","01","05","01","202205",1,"1027",4875.34010744922,0,20243.7482906441,"07"
"9000087064","01",2006,"20",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008706401",8000,"02",16,"-1",2,"02","02","05","03","02",2,"53","06","01",2,"10","03","01","06","01","01","01","202205",0,"1029",7933.19842466557,10469.1082807962,0,"06"
"9000087064","02",2018,"37",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008706402",7500,"02",4,"-1",2,"02","02","05","03","02",2,"53","06","01",2,"10","03","01","06","01","01","01","202205",0,"1029",7933.19842466557,10469.1082807962,0,"06"
"9000087071","01",2013,"23",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900008707101",13000,"02",9,"-1",2,"01","02","04","02","02",2,"43","06","01",2,"10","03","01","06","04","06","02","202205",1,"1028",8857.0241885891,14125.8526734628,0,"06"
"9000087071","02",2008,"49",3,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900008707102",1000,"02",14,"-1",2,"01","02","04","02","02",2,"43","06","01",2,"10","03","01","06","04","06","02","202205",1,"1028",8857.0241885891,14125.8526734628,0,"06"
"9000087071","03",2005,"20",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","96","900008707103",200,"02",17,"-1",2,"01","02","04","02","02",2,"43","06","01",2,"10","03","01","06","04","06","02","202205",1,"1028",8857.0241885891,14125.8526734628,0,"06"
